filename,predicted,groundtruth
/home/ubuntu/mtcnn_aligned_images/female/indian/model-4668350_1920.jpg,5.578834973597795,5.904761904761905
/home/ubuntu/mtcnn_aligned_images/female/indian/juanma-velasquez-la7uU1hQ_nM-unsplash.jpg,5.422226866624963,7.375
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-761642_1920.jpg,7.051461934213034,4.111111111111111
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-rahul-pandit-3894370.jpg,6.027924428080854,5.666666666666667
/home/ubuntu/mtcnn_aligned_images/female/indian/shotlist-7sPYFUKOK_8-unsplash.jpg,7.222913094874483,6.8
/home/ubuntu/mtcnn_aligned_images/female/indian/59.jpg,7.5815379251875195,7.525
/home/ubuntu/mtcnn_aligned_images/female/indian/huu-chung-dang-lP02hkcp7H0-unsplash.jpg,6.259521672421933,8.222222222222221
/home/ubuntu/mtcnn_aligned_images/female/indian/actress-1736962_1920.jpg,7.694170151662116,6.675
/home/ubuntu/mtcnn_aligned_images/female/indian/india-4869731_1920.jpg,5.16455515283541,4.809523809523809
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-5910803_1920.jpg,5.125716721218115,6.444444444444445
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-nh-noyon-4250862.jpg,7.365118076843081,5.555555555555555
/home/ubuntu/mtcnn_aligned_images/female/indian/model-5576784_1920.jpg,6.452839093937234,7.444444444444445
/home/ubuntu/mtcnn_aligned_images/female/indian/indian-4190972_1920.jpg,4.350320609400423,7.222222222222222
/home/ubuntu/mtcnn_aligned_images/female/indian/38.jpg,6.973007078534858,7.05
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-4686064_1920.jpg,5.043926067944943,6.0
/home/ubuntu/mtcnn_aligned_images/female/indian/loren-joseph-jhu22nvxxCw-unsplash.jpg,8.597664056122678,5.611111111111111
/home/ubuntu/mtcnn_aligned_images/female/indian/thanks-1209247_1920.jpg,7.15695333270836,7.0
/home/ubuntu/mtcnn_aligned_images/female/indian/make-up-artist-3987573_1920.jpg,8.897713474040284,6.5
/home/ubuntu/mtcnn_aligned_images/female/indian/anelale-najera--p_HZ1et98U-unsplash.jpg,8.863639428231822,3.380952380952381
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-mentatdgt-1167134.jpg,7.237819402274288,6.777777777777778
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-rahul-pandit-5382522.jpg,7.213512616151529,7.111111111111111
/home/ubuntu/mtcnn_aligned_images/female/indian/indian-5033680_1920.jpg,5.392341126462915,8.075
/home/ubuntu/mtcnn_aligned_images/female/indian/jyotirmoy-gupta-AXBsyZVjPLQ-unsplash.jpg,7.8119115866318305,4.428571428571429
/home/ubuntu/mtcnn_aligned_images/female/indian/jennifer-marquez-9oLwI18NFfY-unsplash.jpg,6.486984020953769,8.222222222222221
/home/ubuntu/mtcnn_aligned_images/female/indian/model-4255841_1920.jpg,7.185769831136226,7.333333333333333
/home/ubuntu/mtcnn_aligned_images/female/indian/zahra-amiri-QuL60_NbW_0-unsplash.jpg,7.353907529330287,5.833333333333333
/home/ubuntu/mtcnn_aligned_images/female/indian/sarah-cervantes-79GLX12EY98-unsplash.jpg,5.095863158965921,7.722222222222222
/home/ubuntu/mtcnn_aligned_images/female/indian/gift-habeshaw-XvqeCMXHwzQ-unsplash.jpg,7.350437948356279,6.675
/home/ubuntu/mtcnn_aligned_images/female/indian/nature-3110567_1920.jpg,8.424012962949472,6.0
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-kaushal-moradiya-2781201.jpg,7.735840729845783,7.444444444444445
/home/ubuntu/mtcnn_aligned_images/female/indian/arindam-deb-1cdWV-VMjSk-unsplash.jpg,5.90641984933166,6.476190476190476
/home/ubuntu/mtcnn_aligned_images/female/indian/couple-4686423_1920.jpg,7.129180171445774,7.238095238095238
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-jc-romero-3236737.jpg,6.59756293563637,7.666666666666667
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-devil-imran-6414067.jpg,6.451934699474609,6.333333333333333
/home/ubuntu/mtcnn_aligned_images/female/indian/35.jpg,6.521433606319473,7.144736842105263
/home/ubuntu/mtcnn_aligned_images/female/indian/women-4419736_1920.jpg,6.385042321677808,6.0
/home/ubuntu/mtcnn_aligned_images/female/indian/swarnavo-chakrabarti-1s-7JQTdXY4-unsplash.jpg,7.909223363607662,6.0
/home/ubuntu/mtcnn_aligned_images/female/indian/indian-woman-5450102_1920.jpg,7.071071508014164,8.555555555555555
/home/ubuntu/mtcnn_aligned_images/female/indian/bulbul-ahmed-s4Uv58E4PXc-unsplash.jpg,6.298459711607282,7.428571428571429
/home/ubuntu/mtcnn_aligned_images/female/indian/clinton-naik-k-YuHdAtTP0-unsplash.jpg,7.604085750434841,5.483333333333333
/home/ubuntu/mtcnn_aligned_images/female/indian/youth-3983781_1920.jpg,6.892449925649723,6.333333333333333
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-4456917_1920.jpg,6.673666564786304,6.761904761904762
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-tima-miroshnichenko-5988665.jpg,6.816676949179458,7.333333333333333
/home/ubuntu/mtcnn_aligned_images/female/indian/anusha-reddy--zP_lFB6vCk-unsplash.jpg,6.023611941427735,7.047619047619047
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-5576751_1920.jpg,6.225645701995078,7.888888888888889
/home/ubuntu/mtcnn_aligned_images/female/indian/happy-4895044_1920.jpg,6.082007205309891,5.714285714285714
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-5267153_1920.jpg,6.8559088134190205,4.0
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-azraq-al-rezoan-5641188.jpg,6.609631972131332,7.444444444444445
/home/ubuntu/mtcnn_aligned_images/female/indian/ursula-spaulding-_B_UiKIAo20-unsplash.jpg,8.536462942724446,3.285714285714286
/home/ubuntu/mtcnn_aligned_images/female/indian/loren-joseph-11eY-tkB9VU-unsplash.jpg,6.495187473048228,5.428571428571429
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-nandhu-kumar-2703082.jpg,8.32767696471996,2.222222222222222
/home/ubuntu/mtcnn_aligned_images/female/indian/christina-wocintechchat-com-1Kf3jFemsPk-unsplash.jpg,7.260393547485392,4.571428571428571
/home/ubuntu/mtcnn_aligned_images/female/indian/portrait-5604743_1920.jpg,7.172808962957053,7.111111111111111
/home/ubuntu/mtcnn_aligned_images/female/indian/aditi-rao-hydari-1748439_1920.jpg,7.168718419685115,8.88888888888889
/home/ubuntu/mtcnn_aligned_images/female/indian/teenager-475189_1920.jpg,6.650560336530854,5.428571428571429
/home/ubuntu/mtcnn_aligned_images/female/indian/32.jpg,6.397767941481622,6.675
/home/ubuntu/mtcnn_aligned_images/female/indian/yogendra-singh-2W1bkp_Mie4-unsplash.jpg,5.464095913696849,6.761904761904762
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-4686065_1920.jpg,6.293366586826194,6.111111111111111
/home/ubuntu/mtcnn_aligned_images/female/indian/caroline-hernandez-vGacDiUiD7I-unsplash.jpg,7.141121072663075,5.675
/home/ubuntu/mtcnn_aligned_images/female/indian/young-1822685_1920.jpg,7.202223649909785,5.952380952380953
/home/ubuntu/mtcnn_aligned_images/female/indian/teenager-1612462_1920.jpg,7.603166629413239,6.952380952380953
/home/ubuntu/mtcnn_aligned_images/female/indian/female-1544783_1920.jpg,6.8670014176262555,6.666666666666667
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-arvind-shakya-796557.jpg,6.837837373147848,4.222222222222222
/home/ubuntu/mtcnn_aligned_images/female/indian/beautiful-indian-woman-4773817_1920.jpg,7.313362921069507,5.925
/home/ubuntu/mtcnn_aligned_images/female/indian/woman-smiling-1057659_1920.jpg,5.867694214330892,7.6
/home/ubuntu/mtcnn_aligned_images/female/indian/pexels-manjeet-singh-yadav-1162983.jpg,7.651086301356099,8.0
/home/ubuntu/mtcnn_aligned_images/female/indian/indian-5449593_1920.jpg,6.297332884186385,4.888888888888889
