filename,predicted,groundtruth
/home/ubuntu/mtcnn_aligned_images/male/mideasten/118.jpg,3.9836044061359157,5.365079365079366
/home/ubuntu/mtcnn_aligned_images/male/mideasten/jesus-eca-wU4hzVf122M-unsplash.jpg,5.654093023947851,5.083333333333333
/home/ubuntu/mtcnn_aligned_images/male/mideasten/docusign-ujkG7mTs7IM-unsplash.jpg,5.052380010513067,5.333333333333333
/home/ubuntu/mtcnn_aligned_images/male/mideasten/ashwini-chaudhary-fvm4bFVK7qM-unsplash.jpg,3.451433291055295,3.579268292682927
/home/ubuntu/mtcnn_aligned_images/male/mideasten/amr-taha-EbWk-8X2LSI-unsplash.jpg,4.416279455797717,4.825757575757575
/home/ubuntu/mtcnn_aligned_images/male/mideasten/milad-shams-CdObhuoQ7Q0-unsplash.jpg,5.40776819753566,6.615079365079365
/home/ubuntu/mtcnn_aligned_images/male/mideasten/arabs-618749_1920.jpg,3.8479462743294617,4.025
/home/ubuntu/mtcnn_aligned_images/male/mideasten/dollar-gill-KxCErTse64c-unsplash.jpg,4.800186784533376,5.676767676767677
/home/ubuntu/mtcnn_aligned_images/male/mideasten/tradition-60791_1920.jpg,4.908999232606856,4.125
/home/ubuntu/mtcnn_aligned_images/male/mideasten/mehrdad-dadaei--aY-mUygMD0-unsplash(1).jpg,5.177906596596384,6.746031746031747
/home/ubuntu/mtcnn_aligned_images/male/mideasten/t-r-a-v-e-l-e-r-g-e-e-k-p5oh6YkMTb0-unsplash.jpg,4.697447123035219,5.65625
/home/ubuntu/mtcnn_aligned_images/male/mideasten/male-5869776_1920.jpg,5.107394706147015,5.225
/home/ubuntu/mtcnn_aligned_images/male/mideasten/fashion-5608514_1920.jpg,4.961026350861792,5.666666666666667
/home/ubuntu/mtcnn_aligned_images/male/mideasten/irene-strong-nTX1KAnjHWI-unsplash.jpg,5.412783772229638,6.416666666666667
/home/ubuntu/mtcnn_aligned_images/male/mideasten/mustache-5040636_1920.jpg,5.641230270481693,6.166666666666667
/home/ubuntu/mtcnn_aligned_images/male/mideasten/james-barr-iboQqkO7AEw-unsplash.jpg,4.895335916724674,6.907894736842105
/home/ubuntu/mtcnn_aligned_images/male/mideasten/muhammad-faiz-zulkeflee-BuxUWCobuGA-unsplash.jpg,5.78321561665312,4.931818181818182
/home/ubuntu/mtcnn_aligned_images/male/mideasten/ashkan-forouzani-dz0C0Zv5QvM-unsplash.jpg,2.4658926634980745,3.822649572649572
/home/ubuntu/mtcnn_aligned_images/male/mideasten/allef-vinicius-37l3ap7rouo-unsplash.jpg,5.618488314596964,5.5
/home/ubuntu/mtcnn_aligned_images/male/mideasten/pexels-emre-keshavarz-3518392.jpg,5.726142849266934,6.444444444444445
/home/ubuntu/mtcnn_aligned_images/male/mideasten/portrait-2529904_1920.jpg,3.7430222611479014,3.931818181818182
/home/ubuntu/mtcnn_aligned_images/male/mideasten/mauro-paillex-moDxmttUP00-unsplash.jpg,3.1211187712081405,4.252032520325203
/home/ubuntu/mtcnn_aligned_images/male/mideasten/wilfred-sequeira-tXNjCm4bN8Y-unsplash.jpg,2.9947692855192263,3.840909090909091
/home/ubuntu/mtcnn_aligned_images/male/mideasten/male-5869656_1920.jpg,4.923207097083489,6.238095238095238
/home/ubuntu/mtcnn_aligned_images/male/mideasten/man-5923039_1920.jpg,5.346221301930151,6.222222222222222
/home/ubuntu/mtcnn_aligned_images/male/mideasten/igor-rodrigues-FjFiPGWeWKI-unsplash.jpg,5.222150836723941,6.583333333333333
